date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:13	33605/33605	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Apr%202026%2010:23:04%20GMT	https://www.technorizen.com/public/html/web/images/app3.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/app3.jpg	(from https://www.technorizen.com/mobile-app-development)
10:17:13	5782/5782	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:21:10%20GMT	https://www.technorizen.com/public/html/web/images/m-step1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step1.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:14	11360/11360	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:21:56%20GMT	https://www.technorizen.com/public/html/web/images/m-step2.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step2.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:15	5454/5454	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:22:08%20GMT	https://www.technorizen.com/public/html/web/images/m-step3.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step3.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:15	7980/7980	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:22:26%20GMT	https://www.technorizen.com/public/html/web/images/m-step4.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step4.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:16	6988/6988	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:22:46%20GMT	https://www.technorizen.com/public/html/web/images/m-step5.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step5.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:17	5836/5836	---M--	200	added ('OK')	image/webp	date:Fri,%2010%20Apr%202026%2011:23:04%20GMT	https://www.technorizen.com/public/html/web/images/m-step6.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/m-step6.webp	(from https://www.technorizen.com/mobile-app-development)
10:17:18	194748/194748	---M--	200	added ('OK')	image/webp	date:Mon,%2013%20Apr%202026%2006:24:20%20GMT	https://www.technorizen.com/public/html/web/images/blockchain.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/blockchain.webp	(from https://www.technorizen.com/blockchain-development)
10:17:18	47444/47444	---M--	200	added ('OK')	image/webp	date:Mon,%2013%20Apr%202026%2006:21:04%20GMT	https://www.technorizen.com/public/html/web/images/blockchain1.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/blockchain1.webp	(from https://www.technorizen.com/blockchain-development)
10:17:19	24636/24636	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/contact.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/contact.html	(from https://www.technorizen.com/blockchain-development)
10:17:20	405613/405613	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Apr%202026%2006:59:24%20GMT	https://www.technorizen.com/public/html/web/images/it-software-consultancy.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/it-software-consultancy.jpg	(from https://www.technorizen.com/it-software-consultancy)
10:17:20	57462/57462	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Apr%202026%2013:02:00%20GMT	https://www.technorizen.com/public/html/web/images/ui-ux-design-services.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/ui-ux-design-services.png	(from https://www.technorizen.com/ui-ux-design)
10:17:21	238096/238096	---M--	200	added ('OK')	image/webp	date:Mon,%2013%20Apr%202026%2013:47:32%20GMT	https://www.technorizen.com/public/html/web/images/ui-ux-design-services.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/ui-ux-design-services.webp	(from https://www.technorizen.com/ui-ux-design)
10:17:22	45462/45462	---M--	200	added ('OK')	image/webp	date:Tue,%2014%20Apr%202026%2008:11:06%20GMT	https://www.technorizen.com/public/html/web/images/Quality-Assurance.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/Quality-Assurance.webp	(from https://www.technorizen.com/ui-ux-design)
10:17:23	41142/41142	---M--	200	added ('OK')	image/webp	date:Tue,%2014%20Apr%202026%2008:12:00%20GMT	https://www.technorizen.com/public/html/web/images/Business-Impacts-deveops.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/Business-Impacts-deveops.webp	(from https://www.technorizen.com/ui-ux-design)
10:17:23	17134/17134	---M--	200	added ('OK')	image/webp	date:Tue,%2014%20Apr%202026%2008:05:52%20GMT	https://www.technorizen.com/public/html/web/images/UX-Designs.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/UX-Designs.webp	(from https://www.technorizen.com/ui-ux-design)
10:17:24	356829/356829	---M--	200	added ('OK')	image/webp	date:Mon,%2013%20Apr%202026%2010:14:28%20GMT	https://www.technorizen.com/public/html/web/images/ecommerce-development.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/ecommerce-development.webp	(from https://www.technorizen.com/ecommerce-development)
10:17:25	60264/60264	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202026%2010:42:04%20GMT	https://www.technorizen.com/public/html/web/images/devops.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/devops.jpg	(from https://www.technorizen.com/devops-development)
10:17:25	39252/39252	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Apr%202026%2012:54:52%20GMT	https://www.technorizen.com/public/html/web/images/ai1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/ai1.png	(from https://www.technorizen.com/ai-ml-development)
10:17:27	892428/892428	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Apr%202026%2005:59:20%20GMT	https://www.technorizen.com/public/html/web/images/AI_ML_Banner.gif	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/AI_ML_Banner.gif	(from https://www.technorizen.com/ai-ml-development)
10:17:27	163745/163745	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Apr%202026%2006:51:48%20GMT	https://www.technorizen.com/public/html/web/images/AL-ML-Intro-Sec.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/AL-ML-Intro-Sec.jpg	(from https://www.technorizen.com/ai-ml-development)
10:17:28	155260/155260	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Apr%202026%2010:36:38%20GMT	https://www.technorizen.com/public/html/web/images/hire-professional.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/hire-professional.jpg	(from https://www.technorizen.com/hire-professionals)
10:17:28	124840/124840	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:20%20GMT	https://www.technorizen.com/public/html/web/images/mern-stack.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/mern-stack.webp	(from https://www.technorizen.com/hire-professionals)
10:17:29	10606/10606	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:24%20GMT	https://www.technorizen.com/public/html/web/images/mean-stack.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/mean-stack.webp	(from https://www.technorizen.com/hire-professionals)
10:17:29	38370/38370	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:30%20GMT	https://www.technorizen.com/public/html/web/images/node.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/node.webp	(from https://www.technorizen.com/hire-professionals)
10:17:30	26446/26446	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:36%20GMT	https://www.technorizen.com/public/html/web/images/react.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/react.webp	(from https://www.technorizen.com/hire-professionals)
10:17:31	8534/8534	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:40%20GMT	https://www.technorizen.com/public/html/web/images/react-native.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/react-native.webp	(from https://www.technorizen.com/hire-professionals)
10:17:31	29330/29330	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:50%20GMT	https://www.technorizen.com/public/html/web/images/angular.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/angular.webp	(from https://www.technorizen.com/hire-professionals)
10:17:32	15090/15090	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:16:56%20GMT	https://www.technorizen.com/public/html/web/images/wordpress.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/wordpress.webp	(from https://www.technorizen.com/hire-professionals)
10:17:32	8072/8072	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:17:00%20GMT	https://www.technorizen.com/public/html/web/images/shopify.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/shopify.webp	(from https://www.technorizen.com/hire-professionals)
10:17:33	115834/115834	---M--	200	added ('OK')	image/webp	date:Sat,%2011%20Apr%202026%2010:17:06%20GMT	https://www.technorizen.com/public/html/web/images/php.webp	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/php.webp	(from https://www.technorizen.com/hire-professionals)
10:17:34	5884/5884	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:21:38%20GMT	https://www.technorizen.com/public/html/web/images/p1.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p1.jpg	(from https://www.technorizen.com/work)
10:17:34	167543/167543	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2008:01:28%20GMT	https://www.technorizen.com/public/uploads/work/daina-smart-parcel-delivery-logistics-platform-1782547288.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/daina-smart-parcel-delivery-logistics-platform-1782547288.PNG	(from https://www.technorizen.com/work)
10:17:35	449787/449787	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2005:51:14%20GMT	https://www.technorizen.com/public/uploads/work/kimbo-logistics-portal-1782539474.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/kimbo-logistics-portal-1782539474.png	(from https://www.technorizen.com/work)
10:17:36	538689/538689	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2006:30:12%20GMT	https://www.technorizen.com/public/uploads/work/npc-social-ai-powered-social-networking-digital-community-platform-1782541812.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/npc-social-ai-powered-social-networking-digital-community-platform-1782541812.png	(from https://www.technorizen.com/work)
10:17:36	7450/7450	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:21:44%20GMT	https://www.technorizen.com/public/html/web/images/p2.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p2.jpg	(from https://www.technorizen.com/work)
10:17:37	207630/207630	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2006:26:40%20GMT	https://www.technorizen.com/public/uploads/work/ng-rewards-customer-loyalty-digital-rewards-platform-1782541600.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/ng-rewards-customer-loyalty-digital-rewards-platform-1782541600.png	(from https://www.technorizen.com/work)
10:17:37	8828/8828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:21:54%20GMT	https://www.technorizen.com/public/html/web/images/p3.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p3.jpg	(from https://www.technorizen.com/work)
10:17:38	205175/205175	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2006:29:06%20GMT	https://www.technorizen.com/public/uploads/work/manere-sanus-health-rehabilitation-sports-wellness-platform-1782541746.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/manere-sanus-health-rehabilitation-sports-wellness-platform-1782541746.PNG	(from https://www.technorizen.com/work)
10:17:39	8301/8301	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:22:08%20GMT	https://www.technorizen.com/public/html/web/images/p4.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p4.jpg	(from https://www.technorizen.com/work)
10:17:39	303126/303126	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2007:04:44%20GMT	https://www.technorizen.com/public/uploads/work/bomi-fitness-challenge-lifestyle-transformation-platform-1782543883.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/bomi-fitness-challenge-lifestyle-transformation-platform-1782543883.PNG	(from https://www.technorizen.com/work)
10:17:40	9442/9442	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:22:16%20GMT	https://www.technorizen.com/public/html/web/images/p5.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p5.jpg	(from https://www.technorizen.com/work)
10:17:40	495478/495478	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202026%2007:58:56%20GMT	https://www.technorizen.com/public/uploads/work/amused-smart-event-discovery-social-experience-platform-1782547135.PNG	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/work/amused-smart-event-discovery-social-experience-platform-1782547135.PNG	(from https://www.technorizen.com/work)
10:17:41	8351/8351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2008:23:02%20GMT	https://www.technorizen.com/public/html/web/images/p6.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p6.jpg	(from https://www.technorizen.com/work)
10:17:41	7234/7234	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Apr%202026%2009:27:04%20GMT	https://www.technorizen.com/public/html/web/images/p7.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/p7.jpg	(from https://www.technorizen.com/work)
10:17:42	845080/845080	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202026%2013:11:02%20GMT	https://www.technorizen.com/public/html/web/images/g1.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g1.png	(from https://www.technorizen.com/capturing-moments)
10:17:42	25343/25343	---M-Z	200	added ('OK')	text/css	etag:W/%2262ff-giaeOPBfIiHawF4nBpcYwhHxYEE%22	https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.css	/Users/ravindrapal/websites/aaaa/cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.css	(from https://www.technorizen.com/capturing-moments)
10:17:43	644777/644777	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202026%2013:11:12%20GMT	https://www.technorizen.com/public/html/web/images/g2.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g2.png	(from https://www.technorizen.com/capturing-moments)
10:17:43	724178/724178	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Apr%202026%2013:11:20%20GMT	https://www.technorizen.com/public/html/web/images/g3.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g3.png	(from https://www.technorizen.com/capturing-moments)
10:17:43	116551/116551	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:11:32%20GMT	https://www.technorizen.com/public/html/web/images/g4.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g4.jpeg	(from https://www.technorizen.com/capturing-moments)
10:17:43	123456/123456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:11:42%20GMT	https://www.technorizen.com/public/html/web/images/g5.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g5.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:43	144240/144240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:11:56%20GMT	https://www.technorizen.com/public/html/web/images/g6.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g6.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:43	131472/131472	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:02%20GMT	https://www.technorizen.com/public/html/web/images/g7.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g7.jpeg	(from https://www.technorizen.com/capturing-moments)
10:17:44	117865/117865	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:10%20GMT	https://www.technorizen.com/public/html/web/images/g8.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g8.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:44	327974/327974	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:18%20GMT	https://www.technorizen.com/public/html/web/images/g9.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g9.jpeg	(from https://www.technorizen.com/capturing-moments)
10:17:44	242955/242955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:32%20GMT	https://www.technorizen.com/public/html/web/images/g10.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g10.jpeg	(from https://www.technorizen.com/capturing-moments)
10:17:44	157288/157288	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:40%20GMT	https://www.technorizen.com/public/html/web/images/g11.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g11.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:44	166564/166564	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:46%20GMT	https://www.technorizen.com/public/html/web/images/g12.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g12.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:45	535324/535324	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:12:54%20GMT	https://www.technorizen.com/public/html/web/images/g13.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g13.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:45	549046/549046	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:13:06%20GMT	https://www.technorizen.com/public/html/web/images/g14.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g14.jpg	(from https://www.technorizen.com/capturing-moments)
10:17:45	371567/371567	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Apr%202026%2013:13:48%20GMT	https://www.technorizen.com/public/html/web/images/g15.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/images/g15.jpeg	(from https://www.technorizen.com/capturing-moments)
10:17:45	142361/142361	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222c19-Lb7o6RbJf9zqsolGKfoiQM/wVzs%22	https://cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.umd.js	/Users/ravindrapal/websites/aaaa/cdn.jsdelivr.net/npm/@fancyapps/ui@5.0/dist/fancybox/fancybox.umd.js	(from https://www.technorizen.com/capturing-moments)
10:17:46	51492/51492	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:46%20GMT	https://www.technorizen.com/blogs/Generative-AI-Development	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/Generative-AI-Development.html	(from https://www.technorizen.com/blogs)
10:17:47	100584/100584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Jun%202026%2005:24:30%20GMT	https://www.technorizen.com/public/uploads/blogs/generative-ai-development-1782278670.jpeg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/blogs/generative-ai-development-1782278670.jpeg	(from https://www.technorizen.com/blogs)
10:17:47	37039/37039	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:47%20GMT	https://www.technorizen.com/blogs/ai-changing-custom-software-development-2026	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/ai-changing-custom-software-development-2026.html	(from https://www.technorizen.com/blogs)
10:17:48	34588/34588	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:48%20GMT	https://www.technorizen.com/blogs/why-startups-should-launch-with-an-mvp-first	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/why-startups-should-launch-with-an-mvp-first.html	(from https://www.technorizen.com/blogs)
10:17:48	36334/36334	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:48%20GMT	https://www.technorizen.com/blogs/top-mobile-app-trends-businesses-should-watch	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/top-mobile-app-trends-businesses-should-watch.html	(from https://www.technorizen.com/blogs)
10:17:49	34718/34718	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:49%20GMT	https://www.technorizen.com/blogs/how-to-choose-the-right-tech-stack-for-a-scalable-product	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/how-to-choose-the-right-tech-stack-for-a-scalable-product.html	(from https://www.technorizen.com/blogs)
10:17:49	34677/34677	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:49%20GMT	https://www.technorizen.com/blogs/what-makes-a-great-ui-ux-design-for-modern-products	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/what-makes-a-great-ui-ux-design-for-modern-products.html	(from https://www.technorizen.com/blogs)
10:17:49	34722/34722	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:49%20GMT	https://www.technorizen.com/blogs/tech-news-roundup-june-2026	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/tech-news-roundup-june-2026.html	(from https://www.technorizen.com/blogs)
10:17:50	43134/43134	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:50%20GMT	https://www.technorizen.com/blogs/Agentic-AI-in-2026	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/Agentic-AI-in-2026.html	(from https://www.technorizen.com/blogs)
10:17:51	46957/46957	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:51%20GMT	https://www.technorizen.com/blogs/artificial-intelligence	/Users/ravindrapal/websites/aaaa/www.technorizen.com/blogs/artificial-intelligence.html	(from https://www.technorizen.com/blogs)
10:17:51	2739213/2739213	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Sep%202026%2004:57:34%20GMT	https://www.technorizen.com/public/uploads/blogs/agentic-ai-in-2026-1788929854.png	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/blogs/agentic-ai-in-2026-1788929854.png	(from https://www.technorizen.com/blogs)
10:17:52	30404/30404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Aug%202026%2010:29:51%20GMT	https://www.technorizen.com/public/uploads/blogs/artificial-intelligence-1786962591.jpg	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/uploads/blogs/artificial-intelligence-1786962591.jpg	(from https://www.technorizen.com/blogs)
10:17:52	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick-theme.css)
10:17:53	109238/109238	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Sep%202026%2004:47:52%20GMT	https://www.technorizen.com/public/	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/index.html	(from https://www.technorizen.com/public/chat-widget.js?v=1781949796)
10:17:53	110867/110867	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/index.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/index.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:54	31055/31055	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/about.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/about.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:54	37975/37975	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/web-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/web-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:55	49443/49443	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/mobile-app-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/mobile-app-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:55	36056/36056	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/blockchain-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/blockchain-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:55	37396/37396	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/it-software-consultancy.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/it-software-consultancy.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:55	41871/41871	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/ui-ux-design.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/ui-ux-design.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:56	31607/31607	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/ecommerce-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/ecommerce-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:56	33613/33613	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/devops-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/devops-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:56	38180/38180	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/ai-ml-development.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/ai-ml-development.html	(from https://www.technorizen.com/public/html/web/contact.html)
10:17:57	29913/29913	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2004:41:46%20GMT	https://www.technorizen.com/public/html/web/hire-professionals.html	/Users/ravindrapal/websites/aaaa/www.technorizen.com/public/html/web/hire-professionals.html	(from https://www.technorizen.com/public/html/web/contact.html)
